persnum1,tcinpsty
4899,006000
4899,006000
4901,007200
4901,005100
4902,015800
4902,012300
4902,012500
4903,004700
4903,022400
4903,004600
4903,003400
4904,002300
4904,003100
4904,002300
4904,002600
4904,005600
4904,014600
4904,004400
4904,006000
4904,017600
4906,004300
4910,023300
4910,014800
4910,014500
4910,003400
4911,013000
4912,006700
4912,006600
4913,003500
4913,007300
4913,011800
4914,003000
4914,005900
4914,024900
4914,017500
4914,013400
4914,009000
4915,097800
4915,022500
4916,060600
4916,003500
4920,004600
4920,001300
4923,002900
4923,005100
4924,004200
4924,005600
4924,009800
4924,006900
4926,000700
4926,004400
4926,001700
4927,015100
4927,006200
4929,004600
4931,008200
4931,002600
4931,014400
4932,013200
4932,008100
4932,004400
4933,005500
4933,004200
4933,002400
4933,002300
4933,002600
4933,002300
4933,002300
4934,003000
4934,005300
4936,002500
4936,002100
4936,003900
4936,001400
4936,000800
4937,002400
4940,005900
4941,003100
4942,009200
4943,002300
4943,006900
4944,006300
4944,016100
4944,007900
4944,007300
4945,003800
4947,015900
4947,010700
4947,005700
4948,004000
4948,004600
4948,002900
4948,005900
4950,003300
4950,003000
4951,002800
4951,004300
4952,011700
4952,006700
4953,002000
4953,010300
4955,002700
4955,002400
4955,003300
4957,002500
4957,007300
4961,023100
4961,005400
4963,003300
4963,006200
4964,003100
4964,010800
4964,008100
4964,013700
4965,007700
4965,002400
4965,001800
4965,001600
4965,002300
4965,010100
4965,004900
4965,008600
4965,012400
4965,007400
4965,004900
4965,006600
4965,004100
4965,003800
4965,009000
4965,004700
4968,004300
4968,004000
4968,004900
4969,002300
4969,003600
4969,002400
4969,015100
4970,004000
4970,010000
4970,011800
4973,010100
4976,011300
4976,007300
4976,007700
4977,008800
4980,004700
4980,003300
4981,002600
4981,001500
4981,002500
4981,002600
4981,002600
4981,012400
4981,002400
4981,009800
4984,029900
4984,006200
4984,005500
4984,009000
4984,014100
4986,004800
4986,011700
4988,018500
4988,003100
4988,003500
4988,013100
4988,003500
4989,005100
4990,001500
4990,005400
4990,025300
4991,009400
4992,002000
5001,002900
5001,002600
5002,002300
5002,003000
5002,001600
5002,002900
5002,001400
5002,005600
5002,007900
5006,004800
5006,002700
5006,008100
5008,005800
5008,007100
5010,003400
5010,002600
5010,001400
5010,001400
5010,004100
5010,001400
5010,003900
5010,002200
5016,001900
5016,001200
5023,002900
5023,001600
5025,003500
5025,018700
5025,002600
5027,009900
5027,001500
5027,001500
5027,005800
5027,005400
5027,003800
5028,024200
5029,014800
5029,005800
5029,003400
5029,003300
5031,002200
5032,002100
5032,001700
5033,002300
5033,001700
5033,004300
5033,003700
5033,012500
5033,000900
5033,008200
5033,004200
5034,002800
5034,003800
5035,010600
5035,005100
5035,002600
5036,006500
5036,051500
5039,000700
5039,053900
5040,001600
5040,001400
5040,002400
5040,000500
5040,000200
5040,000700
5040,000900
5040,000700
5041,001800
5041,005900
5041,000700
5041,006700
5041,002600
5041,002000
5041,010200
5042,000500
5042,004500
5042,030100
5042,010500
5042,004700
5042,003600
5042,003000
5042,011400
5042,001300
5043,004100
5045,009300
5045,008000
5045,002700
5046,010700
5047,015800
5048,004100
5052,002200
5056,002700
5056,002300
5057,004700
5057,000700
5057,001200
5057,002600
5057,002600
5057,007200
5058,002200
5058,001700
5060,001700
5060,053600
5061,003600
5061,003400
5061,009300
5062,003900
5063,001700
5063,003600
5065,001800
5065,002600
5065,005000
5065,006400
5065,108100
5065,010300
5065,016400
5066,000600
5066,003400
5066,007500
5066,024900
5066,007300
5066,005400
5067,003900
5067,008000
5068,001200
5068,009400
5071,002300
5071,002100
5071,002100
5071,009500
5071,002100
5071,003800
5071,004400
5071,003300
5072,006600
5072,001700
5072,001700
5072,000800
5072,007700
5073,002400
5073,001500
5073,001700
5073,001600
5073,002500
5073,006000
5075,000900
5075,005300
5076,008200
5076,001800
5076,001400
5077,000800
5078,002700
5078,002600
5079,001700
5079,002700
5079,006400
5079,001600
5079,003700
5079,028500
5079,002300
5080,002600
5080,009000
5083,004200
5085,005600
5085,001400
5086,006100
5086,002800
5086,003600
5087,004900
5087,031200
5087,021400
5087,013200
5087,001700
5087,004100
5087,010600
5087,007900
5087,006700
5088,000800
5088,002200
5088,000700
5088,002200
5088,004400
5090,001700
5090,003600
5092,002300
5093,002100
5093,002100
5094,003600
5095,007700
5095,009100
5095,000600
5095,009200
5095,005400
5096,001000
5096,002200
5096,020100
5097,003800
5097,000500
5097,002100
5098,003200
5098,001600
5101,000800
5101,010600
5101,001100
5101,005000
5101,002700
5101,001000
5103,001900
5103,002700
5103,011300
5105,003200
5105,001700
5105,001300
5105,010400
5105,002700
5105,006900
5105,003300
5105,042000
5106,002700
5106,006500
5106,003300
5106,003700
5106,001300
5106,002400
5106,004600
5106,001300
5106,020800
5106,002000
5106,006200
5106,003000
5107,008700
5107,007100
5107,002200
5107,010700
5107,006500
5107,007100
5108,001700
5108,005100
5108,005900
5109,004400
5109,009200
5109,002400
5109,003100
5109,006500
5109,004600
5109,003900
5109,002300
5110,002200
5110,002900
5110,005600
5111,009200
5111,008800
5111,002300
5111,009200
5111,057300
5112,002000
5112,020000
5113,001300
5115,004000
5115,004000
5115,001600
5116,009100
5116,003800
5116,021000
5117,007200
5117,004200
5117,004900
5117,005000
5119,002300
5119,003800
5119,005300
5119,003900
5119,002900
5119,004500
5119,004700
5119,004700
5119,010300
5119,004700
5119,003200
5119,003300
5119,011700
5121,003100
5121,009700
5121,007300
5121,002900
5121,004000
5123,008700
5123,027200
5123,006500
5123,006500
5124,005600
5124,006500
5124,017500
5124,003000
5126,004200
5126,005200
5127,001900
5127,002500
5127,002100
5127,002200
5127,002000
5127,002700
5127,010600
5127,003500
5127,004400
5127,005100
5127,003700
5127,008000
5127,002600
5127,003100
5127,003000
5127,006000
5128,003800
5128,004800
5128,001800
5128,002700
5129,005800
5130,009400
5130,003400
5130,013000
5130,004400
5130,003100
5130,005100
5130,001400
5131,006600
5133,010600
5134,001500
5134,017600
5134,015800
5135,002600
5135,002400
5135,003000
5136,003300
5136,018500
5137,003700
5137,002500
5137,002500
5137,002700
5137,006100
5137,014600
5138,003200
5138,003700
5138,002500
5138,001300
5138,002400
5138,016700
5139,001200
5139,002000
5139,004700
5139,003400
5139,003400
5141,002200
5141,004700
5141,003800
5142,002400
5142,007600
5142,012600
5143,003000
5143,000900
5143,009300
5143,006700
5143,002300
5143,000800
5143,009800
5143,004200
5143,004200
5144,002900
5144,009800
5144,001600
5144,001400
5144,000300
5144,001100
5144,002700
5145,001700
5146,005900
5146,002600
5146,004000
5146,007800
5146,012800
5147,006300
5148,001200
5149,002100
5149,003200
5150,001800
5150,018800
5150,033000
5150,005200
5154,013300
5154,005100
5154,003400
5154,013500
5155,001100
5155,003000
5160,004800
5160,033600
5161,001600
5162,003200
5162,005700
5162,009200
5162,028000
5163,006400
5164,011700
5164,006800
5164,005500
5165,003400
5165,015200
5167,014500
5167,011200
5169,015100
5169,083700
5170,003900
5170,004100
5171,007700
5171,010300
5171,000400
5171,009900
5172,011600
5176,004000
5177,001100
5177,011900
5178,001900
5178,003300
5178,002200
5178,002700
5178,004600
5178,005800
5181,005000
5184,002000
5184,000400
5184,001600
5189,002700
5189,008000
5190,009100
5190,007100
5190,006100
5192,001800
5194,002300
5196,000800
5196,005300
5197,002000
5197,007300
5197,009600
5197,009400
5197,004500
5198,000400
5199,033100
5201,010900
5205,012800
5205,003000
5206,002300
5206,015100
5208,011700
5209,001300
5210,002900
5210,005600
5212,000800
5212,017900
5212,006300
5212,001000
5213,003700
5213,008600
5213,007000
5213,040900
5214,003300
5214,016700
5214,003700
5214,003700
5215,009300
5215,001100
5215,003500
5215,007300
5215,031300
5215,003900
5215,006100
5215,004700
5215,007100
5216,004500
5217,005600
5217,004600
5217,011000
5219,004300
5219,006600
5219,011300
5220,005200
5221,001300
5225,003000
5225,002000
5225,009100
5225,000800
5225,004200
5225,006100
5225,002400
5225,005800
5225,002300
5225,003500
5225,002100
5225,006700
5225,002200
5225,003300
5225,006000
5225,002300
5225,001600
5225,018200
5225,009700
5226,001600
5226,002700
5226,002500
5226,000600
5226,001400
5226,001600
5226,005200
5226,003100
5226,008300
5226,002500
5226,007500
5226,010800
5226,003800
5226,008100
5227,003600
5230,004100
5230,004900
5232,008800
5232,005300
5232,004300
5233,011500
5233,003500
5233,005900
5233,007000
5233,004000
5233,002800
5233,015200
5234,001400
5235,004600
5235,004000
5235,010100
5239,011000
5239,000000
5239,003900
5239,018100
5239,004700
5240,009300
5244,001200
5244,005700
5244,009900
5244,008700
5244,005200
5244,012600
5244,058700
5245,001100
5245,004500
5245,021100
5248,006000
5248,001200
5248,001200
5248,001100
5248,001200
5248,001400
5248,001500
5251,041200
5251,008800
5251,032700
5258,003200
5258,006000
5258,002500
5258,001900
5259,005800
5259,000800
5259,000900
5259,005300
5259,008300
5259,026600
5259,003800
5259,003400
5259,003400
5259,005200
5259,013200
5259,036000
5260,048600
5260,006100
5260,011800
5262,002500
5262,006200
5264,009600
5266,001400
5266,003900
5267,014300
5267,004200
5267,002200
5267,003800
5267,014900
5269,004400
5270,002300
5270,006600
5271,000500
5271,002100
5271,035400
5271,003200
5272,004500
5272,001800
5272,022700
5272,002700
5272,009300
5272,005900
5272,019300
5272,010000
5272,003700
5272,006600
5273,001900
5273,003400
5273,001000
5273,001800
5273,001000
5273,016700
5273,009900
5273,001400
5273,007100
5273,009700
5273,015400
5273,004000
5273,002100
5273,000500
5275,001600
5275,002000
5276,000600
5276,002100
5276,020800
5276,013300
5277,002300
5277,010300
5279,001200
5279,003700
5279,002300
5279,012600
5280,003700
5280,000600
5280,002300
5280,001300
5280,003000
5280,007200
5281,002100
5281,002000
5281,013200
5282,001500
5282,004200
5286,006200
5286,005000
5286,005700
5286,002400
5286,002300
5286,009400
5288,001200
5288,002200
5288,001800
5288,001300
5288,000800
5288,000300
5288,001700
5288,001800
5288,020700
5288,004000
5288,001400
5288,002600
5288,001700
5288,000600
5288,005400
5288,000800
5288,003500
5288,000800
5288,002200
5288,060100
5289,006300
5290,001100
5291,001900
5293,013000
5295,006000
5296,012600
5296,009600
5297,003500
5297,005900
5297,001800
5297,003700
5298,005600
5299,001900
5299,014600
5299,012600
5299,001300
5299,005100
5299,006300
5300,001900
5303,003100
5304,008600
5304,026000
5304,007200
5304,006600
5304,003800
5305,001100
5305,003600
5305,011400
5306,009700
5306,001900
5308,002000
5309,019700
5309,008600
5311,001500
5311,004700
5311,003100
5311,004600
5311,013900
5314,012100
5314,007100
5315,001200
5315,005500
5316,013500
5317,013500
5318,002700
5318,020100
5319,005000
5319,004200
5320,010400
5320,016400
5320,002200
5321,005900
5321,005700
5321,008800
5324,021600
5327,019400
5327,006300
5327,011000
5328,010600
5328,004400
5328,021300
5329,002500
5329,002700
5329,003800
5331,004200
5331,004200
5333,003700
5333,008100
5334,008900
5334,003100
5334,002500
5334,018700
5336,002300
5338,003200
5339,001900
5339,007500
5346,001300
5346,003300
5346,005700
5347,001100
5347,005000
5352,002500
5354,000900
5354,003500
5356,006500
5356,001200
5356,002100
5356,001400
5356,001500
5356,001400
5356,003500
5356,002600
5356,001700
5356,001200
5356,001700
5356,003700
5356,003000
5356,003300
5356,001600
5356,004600
5356,001400
5356,001900
5358,004500
5361,003200
5361,004100
5361,006300
5362,001100
5362,002400
5362,004500
5362,003100
5362,003400
5362,004900
5362,004900
5362,001000
5362,069500
5365,006000
5367,002600
5369,003800
5369,000700
5369,001200
5369,000400
5369,001600
5369,001800
5369,002800
5369,003400
5369,003000
5370,007000
5370,003700
5370,009400
5370,004100
5370,004100
5371,002200
5371,003200
5371,003500
5374,009300
5374,006000
5375,008900
5376,004500
5376,008900
5377,002900
5377,004800
5378,008600
5378,004300
5378,002900
5378,014800
5378,012500
5378,011100
5379,003200
5379,004900
5380,001500
5382,005100
5383,015900
5383,011200
5383,005400
5383,019900
5383,002000
5383,014300
5384,010700
5384,017600
5384,016300
5384,003800
5384,003100
5384,003000
5384,008500
5385,002000
5385,014900
5385,001400
5385,002800
5385,003700
5385,018900
5385,014900
5385,006300
5386,002500
5387,001800
5387,016300
5387,099500
5387,008600
5387,022700
5389,002100
5389,002000
5389,005700
5389,007000
5391,001000
5392,001300
5394,012800
5394,002200
5394,008900
5398,007300
5399,003200
5399,001500
5399,003500
5399,001500
5399,003500
5400,004600
5400,005600
5402,084400
5402,011100
5402,010200
5404,009500
5404,020500
5404,008200
5404,017000
5404,007700
5404,007500
5404,002500
5404,013100
5406,003500
5407,001700
5407,001100
5407,003000
5407,004500
5407,006500
5408,002400
5408,003900
5408,006700
5408,014600
5409,003100
5409,007200
5410,000900
5410,001300
5413,001700
5413,003800
5413,015600
5413,003800
5415,018300
5417,008900
5417,002000
5418,003500
5424,003000
5425,001700
5426,001100
5427,002600
5427,002500
5428,007900
5430,002700
5430,004900
5430,001300
5430,004600
5430,002900
5431,001800
5431,009800
5433,000700
5433,006500
5433,001600
5433,000300
5433,001500
5433,014100
5433,003100
5433,001700
5433,003700
5433,001100
5433,006000
5433,005200
5435,004100
5435,005900
5436,004600
5436,001000
5439,002000
5441,003000
5441,020600
5441,006800
5441,012400
5441,006400
5441,009000
5442,001400
5442,003800
5442,009700
5443,011400
5444,005800
5444,002000
5444,006400
5444,026200
5444,006200
5444,004600
5446,001800
5447,003600
5447,011800
5448,002100
5448,003400
5448,003600
5448,001800
5448,005000
5448,016800
5448,004200
5448,006500
5448,012000
5448,005900
